"Raf","Mek","PLCg","PIP2","PIP3","Erk","Akt","PKA","PKC","p38","JNK"
3.41772668361337,3.11351530921037,2.58021682959233,0.00995033085316809,3.08648663682246,3.10458667846607,3.60549784517489,5.40717177146012,2.484906649788,3.26575941076705,3.2188758248682
3.2188758248682,3.52636052461616,0.828551817566148,0.00995033085316809,2.71469474382088,1.98787434815435,2.77881927199042,5.62040086571715,2.61006979274201,3.65065824129374,4.10098910494077
3.34638914516716,2.98568193770049,2.32238772029023,1.51951320490611,3.42751468997953,1.8531680973567,2.89591193827178,6.880384082186,3.08648663682246,3.86702563949741,2.9391619220656
4.18205014264121,4.03777421073371,0,0.879626747502564,0.717839793150317,4.83628190695148,5.31811999384422,7.69938940625674,2.4932054526027,3.01553490085017,3.17387845893747
3.56104608260405,2.92316158071916,1.16938135955632,1.03318448334565,3.27336401015227,3.23867845216438,5.14749447681345,5.29831736654804,3.29953372788566,3.69635146895264,2.71469474382088
3.53514535417189,3.02042488614436,2.14124194258528,0,3.40784192438082,3.69635146895264,4.86753445045558,6.79122146272619,3.09557760852371,4.33598269617247,3.93963817246112
4.11087386417331,3.6609942506244,1.24126858906963,1.6467336971778,3.26575941076705,2.484906649788,3.20274644293832,6.18826412308259,2.68784749378469,3.05870707271538,2.62466859216316
3.88567903008854,3.01553490085017,0.173953307123438,0.916290731874155,2.46809953147162,2.53369681395743,3.19458313229916,5.75574221358691,3.19458313229916,3.62434093297637,3.04927304048202
3.56953269648137,2.62466859216316,2.11384296839717,2.07819075977818,2.84490938381941,3.81330703248899,4.34380542185368,7.3304052118444,3.74242022104197,4.70048036579242,3.55248682920838
3.4626060097908,3.7864597824528,1.69009581545155,0.27002713721306,1.84371920815877,2.62466859216316,2.58776403522771,5.85507192220243,2.54160199346455,3.14845336057165,2.23964529322017
3.75185425327532,3.23867845216438,1.98787434815435,0,3.06805293513362,3.51749783735832,3.90399083373088,5.98141421125448,4.0842942263686,4.44382703557933,2.97552956623647
4.36182392735636,3.08648663682246,2.23108909128898,1.53901544813755,3.80443779474821,2.37024374146786,3.27336401015227,6.76388490856244,2.84490938381941,3.08648663682246,2.05923883436232
3.7864597824528,3.18221184049661,1.68268837417369,4.88280192258637,2.80336038090653,2.89591193827178,3.62434093297637,7.10578612948127,1.11514159061932,2.86789890204411,4.15575319035074
3.85862222870103,2.96010509591084,0,0.518793793415168,2.32238772029023,2.32238772029023,3.64283551561253,6.49375383985169,3.04927304048202,3.82209829790016,3.07731226054641
4.65396035015752,3.72328088083127,0.989541193613748,1.34025042261848,2.25758772706331,3.35340671782581,4.0926765051214,5.89164421182577,2.83321334405622,3.23867845216438,2.484906649788
4.02891675689965,3.6609942506244,2.484906649788,2.23964529322017,2.45958884180371,4.19116874685764,4.8283137373023,6.45833828334479,2.58021682959233,3.91202300542815,1.89761985992753
4.28082412916472,3.19458313229916,1.66392609771817,5.18738580584075,3.56104608260405,3.09557760852371,3.75185425327532,5.27811465923052,3.29212628660779,3.6609942506244,3.03013370027132
3.82209829790016,2.57261223020711,0.647103242058538,1.9154509415706,1.84371920815877,3.39114704580865,3.89385903480047,5.94542060860658,2.81540871942271,3.66867674679642,3.13113691056019
4.03777421073371,3.23867845216438,0.609765571620894,0,3.24649099190117,1.94304891677428,3.4626060097908,6.74641212857337,2.14124194258528,3.02042488614436,5.07517381523383
4.37071287477361,3.88567903008854,1.32175583998232,1.42069578783722,3.18221184049661,3.29953372788566,3.7864597824528,5.39816270151775,3.4626060097908,3.65065824129374,3.04927304048202
2.73436750941958,3.17387845893747,0.62057648772511,1.83418018511201,3.4904285153901,3.72328088083127,4.22683374526818,5.80211837537706,1.79009141212736,1.61938824328727,3.79548918917219
3.07731226054641,2.36085400111802,2.02419306744936,0.900161349944271,2.77881927199042,3.38099467434464,4.16511363311031,7.05185562295589,3.40784192438082,4.34380542185368,3.3357695763397
3.60549784517489,3.11351530921037,2.26695791535089,0.357674444271816,1.14103300455206,2.71469474382088,4.06560209335645,4.3267781604434,2.58021682959233,3.26575941076705,2.51769647261099
3.96651119071222,2.86220088092947,1.78170913337455,5.18738580584075,2.68102152871429,2.4423470353692,3.09557760852371,6.12468339089421,2.63188884013665,3.66867674679642,2.91235066461494
3.42751468997953,2.40694510831829,1.05082162483176,0.0582689081239758,2.92316158071916,3.20274644293832,3.7864597824528,6.21460809842219,2.94968833505258,3.63495111208838,3.05870707271538
3.04927304048202,3.03013370027132,3.13113691056019,1.53901544813755,2.57261223020711,2.33214389523559,3.09557760852371,5.8111409929767,3.03974915897077,3.47196645255036,2.75366071235426
3.27336401015227,3.18221184049661,2.23964529322017,1.19694818938897,3.21084365317094,2.67414864942653,3.73289633953071,6.80903930604298,2.57261223020711,3.42751468997953,2.33214389523559
3.60549784517489,3.25424296870549,2.32238772029023,0.672944473242426,3.58073729549423,3.8416005411316,4.70953020131233,6.85329909318608,3.13983261752775,3.91202300542815,3.56953269648137
3.00568260440716,2.76000994003292,2.20386912005489,1.49290409617815,2.2935443483419,2.9704144655697,4.70048036579242,7.21376830811864,2.80336038090653,3.58073729549423,2.87919845729804
3.88567903008854,3.75185425327532,1.25846098961001,1.90657514365664,1.99741770620125,2.46809953147162,3.16547504814109,5.16478597392351,3.90399083373088,4.44382703557933,2.42480272571829
3.77734810210154,2.1770218700187,2.1770218700187,1.00795792039998,1.92424865227413,3.02042488614436,3.3178157727231,5.63835466933375,2.56494935746154,3.18221184049661,2.89591193827178
3.6163087612791,3.19458313229916,0.989541193613748,1.09861228866811,2.9704144655697,3.07731226054641,3.71357206670431,5.85507192220243,2.12226153886276,3.19458313229916,2.28442112236637
4.23700086262362,3.29212628660779,2.73436750941958,1.16938135955632,3.00568260440716,3.2188758248682,4.42484663185681,6.46769872610435,2.76000994003292,3.27336401015227,2.18605127673809
3.68887945411394,3.25424296870549,1.69009581545155,1.43031124653666,2.09556092355972,2.56494935746154,3.38099467434464,5.52146091786225,0.802001585472027,3.05870707271538,3.63495111208838
3.41772668361337,2.73436750941958,0.970778917158225,4.99043258677874,3.86702563949741,4.11087386417331,4.87519732320115,7.48324441607385,3.08648663682246,3.7864597824528,2.9391619220656
3.70622809244855,2.67414864942653,0.86288995514704,0,3.27336401015227,3.14845336057165,4.00186370942794,6.70073110954781,2.7408400239252,3.08648663682246,2.80336038090653
4.03777421073371,3.45315712059287,2.23108909128898,1.06125650212434,3.24649099190117,3.89385903480047,4.64439089914137,6.54821910276237,1.22377543162212,1.49290409617815,0
4.46129981556839,4.8283137373023,2.11384296839717,2.36085400111802,3.85014760171006,4.30000279919529,5.13579843705026,8.05006542291597,3.04927304048202,4.14630430115281,3.24649099190117
3.3178157727231,2.87919845729804,1.78170913337455,1.82616089594539,3.4904285153901,4.05698877567833,4.70048036579242,6.98841318199959,1.81645208181843,3.31054301339402,4.53367418428302
4.15575319035074,3.16547504814109,3.03974915897077,2.86220088092947,2.4932054526027,3.52636052461616,3.95699637107088,5.87211778947542,3.2846635654062,3.93963817246112,3.50855589998265
3.4626060097908,3.02042488614436,0.582215619852664,5.10594547390058,4.28082412916472,2.84490938381941,3.49953328238302,6.58340922215876,2.7408400239252,3.6163087612791,4.37071287477361
3.87743156065853,2.90690105984738,0.837247524533702,0.73716406597672,2.90690105984738,2.77258872223978,3.21084365317094,5.97126183979046,3.21084365317094,4.04830062372069,3.15700042115011
3.76815263500844,2.71469474382088,0,0.27763173659828,1.80828877117927,3.80443779474821,4.36182392735636,7.42952084278646,2.30258509299405,3.54385368206368,2.65324196460721
3.17387845893747,2.89591193827178,1.80828877117927,1.97823903617067,2.84490938381941,2.30258509299405,3.73289633953071,1.73518911773966,2.97552956623647,3.3357695763397,2.21266038546606
3.2846635654062,2.9704144655697,0,0.113328685307003,2.41591377830105,3.72328088083127,4.27249074760558,6.67329796776765,2.98568193770049,3.59731226058845,3.26575941076705
4.0842942263686,2.86789890204411,1.2947271675944,1.56444054650336,3.29212628660779,3.90399083373088,4.72738781871234,6.78219205600679,2.51769647261099,3.41772668361337,2.14943391349987
2.09556092355972,3.19458313229916,2.51769647261099,0.0295588022415444,3.07731226054641,3.35340671782581,5.26269018890489,4.12874598893943,2.41591377830105,3.68887945411394,4.68213122712422
4.03777421073371,3.29212628660779,0.00995033085316809,0.989541193613748,2.75366071235426,2.50143595173921,3.35340671782581,5.55682806169954,2.72785282839839,3.56104608260405,1.54756250871601
4.29045944114839,3.40784192438082,1.870262530716,1.24126858906963,0,2.58776403522771,4.36182392735636,6.62936325343745,1.90657514365664,3.65065824129374,3.31054301339402
3.70622809244855,2.81540871942271,0.371563556432483,1.6467336971778,1.4036429994545,2.85070650150373,4.15575319035074,7.6275443904885,1.14103300455206,2.92316158071916,4.18205014264121
3.8416005411316,2.70805020110221,1.79840401194672,1.39376637595859,1.17865499634165,0.916290731874155,0.871293365943419,3.58905911883173,2.89591193827178,3.76815263500844,2.1770218700187
3.86702563949741,3.19458313229916,0.27763173659828,0,1.2947271675944,2.55722731136763,3.18221184049661,6.16120732169508,2.73436750941958,3.18221184049661,2.35137525716348
2.99573227355399,3.06805293513362,1.21491274436427,0,3.07731226054641,2.77881927199042,3.64283551561253,6.42162226780652,2.99573227355399,3.66867674679642,3.92986292355648
3.19458313229916,2.85070650150373,0.0582689081239758,3.70622809244855,2.62466859216316,2.67414864942653,3.26575941076705,5.65599181081985,2.70136121295141,3.39114704580865,2.50143595173921
2.98568193770049,2.79728133483015,1.17865499634165,1.94304891677428,2.77258872223978,3.8308129500026,4.56017282005736,6.18826412308259,0.99694863489161,4.52396013056255,1.708377860289
4.17284762371004,3.4904285153901,1.59127394180643,0.0861776962410524,0.457424847038875,2.65324196460721,3.15700042115011,6.06145691892802,2.4932054526027,3.76815263500844,1.98787434815435
3.98527346716774,3.65065824129374,0.371563556432483,5.54126354515843,3.95699637107088,3.36384159511839,4.11903717481247,6.04500531403601,2.3887627892351,3.29212628660779,1.7630170003624
4.3267781604434,3.43720781918519,1.65441127807683,0.00995033085316809,2.89591193827178,2.37954613413017,3.47196645255036,6.18001665365257,1.00795792039998,2.484906649788,4.00186370942794
4.47049528266149,3.7864597824528,0,0,2.62466859216316,2.57261223020711,3.4904285153901,5.45958551414416,3.64283551561253,4.3267781604434,3.53514535417189
3.72328088083127,3.08648663682246,3.03013370027132,0.936093359170335,2.9338568698359,2.30258509299405,3.2846635654062,6.02586597382531,1.24126858906963,2.94968833505258,3.40119738166216
3.79548918917219,3.25424296870549,2.57261223020711,1.89761985992753,2.86789890204411,4.46129981556839,5.10594547390058,7.56423847517049,2.67414864942653,3.48124008933569,2.97552956623647
3.8308129500026,2.9338568698359,0.943905898907128,0.683096844706444,2.67414864942653,3.79548918917219,4.69134788222914,6.34035930372775,3.19458313229916,3.52636052461616,2.65324196460721
4.00186370942794,3.29212628660779,1.4655675420144,0.99694863489161,2.40694510831829,3.02042488614436,4.44382703557933,7.18690102041163,2.83321334405622,3.58073729549423,2.71469474382088
4.77912349311153,3.66867674679642,0,1.83418018511201,3.07731226054641,4.01998014693324,5.00394630594546,7.20489251020467,2.52572864430826,3.60549784517489,1.74571553072665
2.45958884180371,3.42751468997953,1.04380405217311,1.84371920815877,2.36085400111802,4.19116874685764,4.46129981556839,6.82654522355659,0.412109650826833,3.07731226054641,4.38949864951258
4.3267781604434,3.94931879017184,1.97823903617067,5.11799381241676,2.94968833505258,3.40119738166216,4.53367418428302,7.52833176670725,0.576613364303994,3.41772668361337,3.67882911826043
4.04830062372069,3.11351530921037,0.746687947487975,0.936093359170335,2.03339760317843,3.29212628660779,3.87743156065853,5.74620319054015,3.05870707271538,3.96651119071222,3.01553490085017
2.79728133483015,3.06805293513362,1.708377860289,1.34807314829969,3.12236492448736,2.50143595173921,4.24563400976833,7.3664451483276,0.908258560176891,2.86789890204411,4.56954300834494
4.04830062372069,3.38099467434464,1.62727783056243,1.43983512804792,2.86789890204411,2.16791018966744,3.53514535417189,6.47543271670409,2.28442112236637,3.29212628660779,2.80336038090653
4.03777421073371,3.52636052461616,0,2.03339760317843,2.36085400111802,3.37416870927424,4.47960696301275,7.38461038317697,1.71739505393919,3.52636052461616,4.66343909411207
4.48863636973214,4.07414185490458,1.60140574073684,0,2.41591377830105,2.66025953726586,3.3357695763397,5.76519110278484,0.871293365943419,2.94968833505258,4.254193263164
3.85862222870103,3.24649099190117,1.870262530716,0.667829372575655,0,4.10098910494077,5.17048399503815,7.13249755166004,3.62434093297637,4.5152454784601,3.67882911826043
3.94931879017184,2.57261223020711,2.21266038546606,0.582215619852664,1.59127394180643,3.40784192438082,4.30811095172371,6.54821910276237,3.11351530921037,4.33598269617247,3.66867674679642
3.31054301339402,2.3887627892351,1.05082162483176,1.41098697371026,1.77155676191054,4.22683374526818,4.85981240436167,7.28550654852279,3.00568260440716,3.58073729549423,2.18605127673809
4.42484663185681,3.51749783735832,0.350656871613169,0.00995033085316809,2.52572864430826,4.30811095172371,4.77912349311153,6.14418563412565,2.47653840011748,3.4626060097908,1.80828877117927
2.62466859216316,2.51769647261099,2.63188884013665,1.98787434815435,2.55722731136763,1.69009581545155,2.77881927199042,6.37672694789863,2.72785282839839,3.74242022104197,2.37024374146786
4.0926765051214,3.02042488614436,1.93441576962958,0,2.89591193827178,2.70805020110221,3.35340671782581,5.74620319054015,3.15700042115011,4.19116874685764,2.89591193827178
4.02891675689965,3.03974915897077,2.13179677201376,1.05082162483176,0.657520002916794,3.2188758248682,4.00186370942794,7.05185562295589,2.25758772706331,3.8416005411316,4.30000279919529
4.68213122712422,3.32862668882732,2.3887627892351,2.02419306744936,2.04122032885964,3.74242022104197,4.78749174278205,6.82654522355659,3.23080439573347,3.92986292355648,2.3887627892351
3.39114704580865,3.17387845893747,2.50143595173921,4.34380542185368,3.45315712059287,4.41642806139121,5.0998664278242,7.51043055637801,3.02042488614436,3.42751468997953,2.85070650150373
4.12874598893943,2.85070650150373,1.6094379124341,0.00995033085316809,0.727548607277278,2.87919845729804,3.59731226058845,5.6021188208797,2.56494935746154,3.32862668882732,1.96009478404727
3.85014760171006,3.01553490085017,1.94304891677428,1.34807314829969,2.51769647261099,2.19499988231411,3.00568260440716,6.16120732169508,3.79548918917219,4.85981240436167,3.7864597824528
4.47960696301275,4.43438186500781,1.5830939370945,0.00995033085316809,1.9154509415706,3.36384159511839,3.68887945411394,6.8627579130514,3.43720781918519,4.19116874685764,3.29212628660779
3.64283551561253,3.01553490085017,2.71469474382088,1.59127394180643,2.98568193770049,3.82209829790016,4.92725368515721,7.70841066725737,2.81540871942271,3.77734810210154,4.29045944114839
3.64283551561253,3.11351530921037,0.963174317773006,0,2.80336038090653,3.4904285153901,4.41642806139121,7.0604763659998,1.24990173621434,3.03974915897077,3.79548918917219
4.11087386417331,3.43720781918519,0.636576829071551,0,3.36384159511839,3.92986292355648,4.40671924726425,6.28785856016178,2.01490302054226,2.9338568698359,2.34180580614733
3.03974915897077,2.76000994003292,0.0392207131532813,0.262364264467491,2.88480071284671,2.79728133483015,3.19458313229916,5.5683445037611,3.23867845216438,3.98527346716774,3.35340671782581
3.96651119071222,3.29212628660779,2.83321334405622,0.139761942375159,3.58073729549423,2.16791018966744,3.43720781918519,6.57507584059962,2.75366071235426,3.3357695763397,3.08648663682246
4.16511363311031,2.98568193770049,1.88858365386359,0.350656871613169,2.37024374146786,3.34638914516716,3.68887945411394,5.8111409929767,1.10525683138678,3.06805293513362,4.12874598893943
3.88567903008854,2.90690105984738,1.9154509415706,0.00995033085316809,2.60268968544438,2.4423470353692,3.13113691056019,5.88332238848828,3.05870707271538,3.75185425327532,3.39114704580865
4.06560209335645,2.7408400239252,1.78170913337455,0.22314355131421,1.08856195281461,3.2188758248682,3.95699637107088,5.89989735358249,0.73716406597672,3.21084365317094,4.30811095172371
4.13676527810605,2.79116510781272,1.66392609771817,0.970778917158225,0,3.16547504814109,3.80443779474821,5.15329159449778,3.03013370027132,3.4626060097908,3.04927304048202
4.12874598893943,3.21084365317094,1.05082162483176,0.00995033085316809,2.4932054526027,4.30811095172371,4.97673374242057,6.59304453414244,2.77881927199042,3.58073729549423,1.7630170003624
3.38099467434464,3.6609942506244,1.36609165380237,0.173953307123438,1.43983512804792,1.75440368268429,3.40119738166216,6.81783057145415,3.62434093297637,4.20020495292158,2.9704144655697
4.93447393313069,3.91202300542815,0,0.951657875711446,2.43361335540045,2.91235066461494,3.7864597824528,5.67675380226828,2.86220088092947,3.85862222870103,4.77068462446567
5.15329159449778,5.0998664278242,2.02419306744936,0,1.25846098961001,2.66025953726586,3.2846635654062,6.19644412779452,0.165514438477573,6.55677835615804,4.34380542185368
3.07731226054641,2.99573227355399,1.95160817016995,0,0.631271776841858,3.3178157727231,3.95699637107088,5.84643877505772,2.68784749378469,3.56953269648137,2.85070650150373
4.27249074760558,3.41772668361337,0,1.00795792039998,2.47653840011748,3.9759363311718,5.01727983681492,7.06987412845857,3.23867845216438,3.82209829790016,2.87919845729804
4.254193263164,3.50855589998265,1.51951320490611,1.00795792039998,1.97823903617067,2.46809953147162,2.64617479738412,5.88332238848828,3.8416005411316,4.43438186500781,3.58905911883173
2.96010509591084,3.48124008933569,2.34180580614733,1.18784342239605,2.70136121295141,2.68102152871429,2.94968833505258,6.19644412779452,2.84490938381941,3.15700042115011,2.37954613413017
4.06560209335645,3.51749783735832,2.24812890719799,1.48387468945875,2.66025953726586,1.95160817016995,3.34638914516716,6.16961073249146,2.88480071284671,3.58073729549423,2.50143595173921
4.34380542185368,3.18221184049661,2.18605127673809,0.00995033085316809,2.90690105984738,2.81540871942271,4.14630430115281,7.13249755166004,2.72785282839839,3.50855589998265,1.93441576962958
4.31748811353631,3.18221184049661,0,0.73716406597672,2.76000994003292,4.22683374526818,4.88280192258637,7.73543335249969,1.78170913337455,3.49953328238302,4.92725368515721
3.54385368206368,2.98568193770049,0,1.93441576962958,2.87919845729804,2.81540871942271,3.44361809754611,5.68357976733868,3.23867845216438,4.42484663185681,3.40119738166216
4.40671924726425,3.51749783735832,0.27763173659828,1.15057202759882,2.55722731136763,3.72328088083127,4.53367418428302,6.62936325343745,3.31054301339402,4.37071287477361,3.6609942506244
4.01096295328305,3.31054301339402,1.24126858906963,0.951657875711446,2.90690105984738,2.97552956623647,3.48124008933569,5.36129216570943,3.24649099190117,4.20916023665068,4.20020495292158
4.53367418428302,4.13676527810605,0.0582689081239758,1.94304891677428,0.703097511413113,1.84371920815877,3.6163087612791,6.21460809842219,0.657520002916794,2.94968833505258,4.05698877567833
5.01727983681492,5.03043792139244,2.27521389619791,0.00995033085316809,3.08648663682246,4.21803603456465,4.88280192258637,7.85205020726589,4.50645421304893,4.7361984483945,3.23867845216438
4.53367418428302,4.19116874685764,0.89199803930511,1.82616089594539,0.916290731874155,4.19116874685764,4.85981240436167,7.53743003658651,1.4747630091075,3.03974915897077,4.05698877567833
3.9926809084456,3.23080439573347,2.14943391349987,1.10525683138678,3.3178157727231,2.92316158071916,3.55248682920838,5.61312810638807,1.36609165380237,2.9391619220656,4.45201900649392
4.72738781871234,4.05698877567833,2.45958884180371,1.28647402583768,2.99573227355399,3.79548918917219,4.33598269617247,6.23244801655052,1.51072193949494,3.17387845893747,5.07517381523383
3.75887182593397,3.60549784517489,1.71739505393919,1.27815220250019,2.1770218700187,3.27336401015227,4.62497281328427,7.27655640271871,2.86789890204411,3.40784192438082,2.76000994003292
3.27336401015227,2.64617479738412,2.37024374146786,1.79009141212736,1.7263316639056,2.08691355651854,2.86220088092947,5.97126183979046,2.79116510781272,3.82209829790016,2.7408400239252
4.92725368515721,5.17048399503815,2.65324196460721,0,1.98787434815435,3.64283551561253,4.07414185490458,5.50533153593236,4.14630430115281,4.47049528266149,2.80336038090653
3.87743156065853,3.27336401015227,0.982078472412158,1.870262530716,2.90690105984738,4.50645421304893,5.51342874616498,6.81783057145415,1.77155676191054,3.94931879017184,4.77912349311153
3.9926809084456,2.94968833505258,1.69009581545155,0.746687947487975,3.39114704580865,4.64439089914137,5.84643877505772,7.94200680848986,2.64617479738412,2.85070650150373,0.879626747502564
4.34380542185368,3.94931879017184,0.285178942233662,1.22377543162212,2.85070650150373,3.98527346716774,4.5152454784601,6.70073110954781,2.92316158071916,3.3178157727231,2.37954613413017
2.36085400111802,3.20274644293832,0.792992515529661,2.10413415427021,2.30258509299405,2.70805020110221,3.92197333628131,6.33150184989369,2.84490938381941,3.88567903008854,2.32238772029023
4.36182392735636,3.67882911826043,1.80828877117927,0.00995033085316809,2.55722731136763,2.81540871942271,3.88567903008854,4.81218435537242,2.90690105984738,3.6163087612791,1.83418018511201
4.10098910494077,3.39114704580865,2.35137525716348,0,0,3.3178157727231,3.92986292355648,6.4393503711001,3.62434093297637,4.38077585277223,3.79548918917219
3.21084365317094,3.50855589998265,0.285178942233662,0.438254930931155,0.810930216216329,3.73289633953071,4.80402104473326,6.54821910276237,2.81540871942271,3.7864597824528,4.56017282005736
3.9926809084456,2.35137525716348,0.746687947487975,0.00995033085316809,3.13113691056019,1.79840401194672,2.97552956623647,6.04500531403601,2.34180580614733,3.17387845893747,1.32175583998232
4.63472898822964,3.40119738166216,1.18784342239605,1.49290409617815,2.10413415427021,3.91202300542815,4.38949864951258,7.23128700432762,0.548121408509688,2.94968833505258,4.38077585277223
2.82137888640921,3.17387845893747,1.79009141212736,1.59127394180643,2.66025953726586,1.94304891677428,3.95699637107088,6.30444880242198,0.22314355131421,2.30258509299405,3.8308129500026
4.43438186500781,3.69635146895264,1.9154509415706,0.00995033085316809,2.86789890204411,2.97552956623647,3.62434093297637,5.50533153593236,2.61739583283408,3.56953269648137,4.36182392735636
4.03777421073371,3.64283551561253,0.746687947487975,0.928219302739429,2.55722731136763,2.81540871942271,3.65065824129374,6.25958146406492,3.40119738166216,4.23700086262362,3.75887182593397
3.89385903480047,3.37416870927424,0.928219302739429,0.350656871613169,1.74571553072665,2.92316158071916,3.88567903008854,7.0604763659998,3.32862668882732,3.70622809244855,3.08648663682246
0.765467842139571,2.50959926237837,1.32175583998232,0.593326845277734,2.81540871942271,3.23080439573347,4.40671924726425,6.90775527898214,2.94968833505258,3.66867674679642,2.3887627892351
4.93447393313069,3.88567903008854,1.79840401194672,0,3.44361809754611,2.4423470353692,3.53514535417189,4.47049528266149,2.54160199346455,3.39114704580865,2.65324196460721
3.87743156065853,3.17387845893747,1.83418018511201,1.79840401194672,2.36085400111802,2.90690105984738,3.79548918917219,6.56526497003536,0.989541193613748,2.94968833505258,3.85862222870103
2.31253542384721,2.79116510781272,1.68268837417369,0.207014169384326,3.04927304048202,2.60268968544438,3.54385368206368,5.66642668811243,3.26575941076705,3.93963817246112,3.12236492448736
4.40671924726425,4.12874598893943,1.37624402526639,0.0769610411361284,2.61006979274201,0.951657875711446,3.40784192438082,3.32862668882732,0.871293365943419,2.87919845729804,4.43438186500781
2.484906649788,2.84490938381941,1.57484646766448,1.34807314829969,0.828551817566148,1.7630170003624,3.15700042115011,6.83625927727707,4.01998014693324,4.59612944133594,3.27336401015227
3.3357695763397,2.86789890204411,0.488580014818671,0.00995033085316809,2.84490938381941,2.94968833505258,3.3357695763397,5.39816270151775,3.74242022104197,4.7361984483945,4.30000279919529
4.47049528266149,3.02042488614436,1.43031124653666,0.0295588022415444,0.307484699747961,4.0842942263686,5.08140436498446,6.98841318199959,2.87919845729804,3.56953269648137,2.64617479738412
4.5152454784601,3.48124008933569,1.51951320490611,0,2.27521389619791,2.84490938381941,3.58905911883173,5.72031177660741,3.18221184049661,4.13676527810605,3.44361809754611
2.36085400111802,0.457424847038875,1.92424865227413,1.44926916028128,2.484906649788,3.25424296870549,4.11087386417331,6.8001700683022,3.47196645255036,4.3267781604434,3.69635146895264
4.62497281328427,3.51749783735832,1.81645208181843,0.542324290825362,2.82137888640921,4.72738781871234,5.80211837537706,8.03203531439882,2.53369681395743,3.44361809754611,2.61006979274201
3.50855589998265,2.88480071284671,1.7630170003624,0,2.57261223020711,1.89761985992753,3.68887945411394,5.74620319054015,1.71739505393919,3.35340671782581,4.21803603456465
4.01998014693324,3.69635146895264,2.70805020110221,0.0198026272961797,3.07731226054641,4.23700086262362,4.86753445045558,7.24064969425547,3.16547504814109,3.55248682920838,2.13179677201376
4.50645421304893,3.6163087612791,0.989541193613748,0.215111379616945,1.59127394180643,2.1770218700187,3.12236492448736,6.25190388316589,2.47653840011748,2.90690105984738,2.64617479738412
4.30811095172371,3.27336401015227,1.870262530716,0.300104592450338,2.68784749378469,2.39789527279837,3.45315712059287,6.87212810133899,2.9338568698359,3.50855589998265,2.7408400239252
3.8308129500026,3.87743156065853,1.23256026117785,0.518793793415168,2.484906649788,3.4904285153901,4.56017282005736,6.31354804627709,1.01523067972906,3.50855589998265,4.59612944133594
5.03043792139244,4.77912349311153,1.06125650212434,0,3.11351530921037,2.61739583283408,3.03013370027132,6.11589212548303,2.36085400111802,3.23080439573347,2.65324196460721
2.98568193770049,2.73436750941958,1.37624402526639,1.96009478404727,1.4747630091075,2.9704144655697,3.59731226058845,6.16120732169508,2.91235066461494,3.64283551561253,2.06812778177956
3.69635146895264,3.16547504814109,2.08691355651854,0,2.80336038090653,2.00552585872967,3.44361809754611,6.99759598298193,2.61006979274201,3.40784192438082,2.39789527279837
3.45315712059287,2.79728133483015,0,0.810930216216329,0.00995033085316809,3.05870707271538,3.85862222870103,6.98007594056176,3.13113691056019,4.11087386417331,3.07731226054641
2.70805020110221,3.04927304048202,1.65441127807683,1.26694760348732,2.53369681395743,3.8308129500026,4.69134788222914,7.84306401669205,0.810930216216329,1.69009581545155,1.7630170003624
